*******************************************************************************
Ephemeris / WWW_USER Sat Jul  7 18:13:45 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Jun-01 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460370.500000000, A.D. 2024-Mar-01 00:00:00.0000, -3.047794079661349E+05, -2.297847580728480E+05, -1.160346720690106E+05,  6.646551983870886E-01, -6.283785706212348E-01, -3.591656654967654E-01,
2460370.541666667, A.D. 2024-Mar-01 01:00:00.0000, -3.023741966412439E+05, -2.320373146132950E+05, -1.173228189352133E+05,  6.715655796542302E-01, -6.230321619473539E-01, -3.564660669238263E-01,
2460370.583333333, A.D. 2024-Mar-01 02:00:00.0000, -2.999441918477377E+05, -2.342705209054712E+05, -1.186011888325218E+05,  6.784292483246004E-01, -6.176284755709661E-01, -3.537340364707596E-01,
2460370.625000000, A.D. 2024-Mar-01 03:00:00.0000, -2.974895628233735E+05, -2.364841712150555E+05, -1.198696652273186E+05,  6.852456086037707E-01, -6.121677706992253E-01, -3.509696973516366E-01,
2460370.666666667, A.D. 2024-Mar-01 04:00:00.0000, -2.950104809508933E+05, -2.386780607478822E+05, -1.211281320333731E+05,  6.920140646285572E-01, -6.066503104389993E-01, -3.481731749034946E-01,
2460370.708333333, A.D. 2024-Mar-01 05:00:00.0000, -2.925071197582644E+05, -2.408519856640390E+05, -1.223764736195162E+05,  6.987340204708735E-01, -6.010763618298488E-01, -3.453445966043843E-01,
2460370.750000000, A.D. 2024-Mar-01 06:00:00.0000, -2.899796549189059E+05, -2.430057430920856E+05, -1.236145748173815E+05,  7.054048801422138E-01, -5.954461958778334E-01, -3.424840920918819E-01,
2460370.791666667, A.D. 2024-Mar-01 07:00:00.0000, -2.874282642518962E+05, -2.451391311433951E+05, -1.248423209292131E+05,  7.120260475988009E-01, -5.897600875901432E-01, -3.395917931820669E-01,
2460370.833333333, A.D. 2024-Mar-01 08:00:00.0000, -2.848531277221623E+05, -2.472519489266215E+05, -1.260595977357437E+05,  7.185969267474287E-01, -5.840183160105565E-01, -3.366678338889683E-01,
2460370.875000000, A.D. 2024-Mar-01 09:00:00.0000, -2.822544274406462E+05, -2.493439965622964E+05, -1.272662915041425E+05,  7.251169214520270E-01, -5.782211642557239E-01, -3.337123504444773E-01,
2460370.916666667, A.D. 2024-Mar-01 10:00:00.0000, -2.796323476644454E+05, -2.514150751975584E+05, -1.284622889960360E+05,  7.315854355409821E-01, -5.723689195522753E-01, -3.307254813187288E-01,
2460370.958333333, A.D. 2024-Mar-01 11:00:00.0000, -2.769870747969280E+05, -2.534649870210165E+05, -1.296474774756037E+05,  7.380018728152459E-01, -5.664618732747522E-01, -3.277073672409508E-01,
2460371.000000000, A.D. 2024-Mar-01 12:00:00.0000, -2.743187973878140E+05, -2.554935352777521E+05, -1.308217447177479E+05,  7.443656370572610E-01, -5.605003209843594E-01, -3.246581512207821E-01,
2460371.041666667, A.D. 2024-Mar-01 13:00:00.0000, -2.716277061332259E+05, -2.575005242844626E+05, -1.319849790163437E+05,  7.506761320407401E-01, -5.544845624685367E-01, -3.215779785700568E-01,
2460371.083333333, A.D. 2024-Mar-01 14:00:00.0000, -2.689139938757006E+05, -2.594857594447476E+05, -1.331370691925653E+05,  7.569327615413270E-01, -5.484149017813440E-01, -3.184669969250556E-01,
2460371.125000000, A.D. 2024-Mar-01 15:00:00.0000, -2.661778556041619E+05, -2.614490472645430E+05, -1.342779046032962E+05,  7.631349293481768E-01, -5.422916472846593E-01, -3.153253562692229E-01,
2460371.166666667, A.D. 2024-Mar-01 16:00:00.0000, -2.634194884538496E+05, -2.633901953677041E+05, -1.354073751496195E+05,  7.692820392764854E-01, -5.361151116901818E-01, -3.121532089563476E-01,
2460371.208333333, A.D. 2024-Mar-01 17:00:00.0000, -2.606390917062020E+05, -2.653090125117427E+05, -1.365253712853941E+05,  7.753734951810053E-01, -5.298856121022386E-01, -3.089507097342051E-01,
2460371.250000000, A.D. 2024-Mar-01 18:00:00.0000, -2.578368667886871E+05, -2.672053086037176E+05, -1.376317840259160E+05,  7.814087009705800E-01, -5.236034700613855E-01, -3.057180157686607E-01,
2460371.291666667, A.D. 2024-Mar-01 19:00:00.0000, -2.550130172745809E+05, -2.690788947162856E+05, -1.387265049566679E+05,  7.873870606237325E-01, -5.172690115887976E-01, -3.024552866682293E-01,
2460371.333333333, A.D. 2024-Mar-01 20:00:00.0000, -2.521677488826863E+05, -2.709295831039123E+05, -1.398094262421571E+05,  7.933079782053442E-01, -5.108825672314429E-01, -2.991626845090896E-01,
2460371.375000000, A.D. 2024-Mar-01 21:00:00.0000, -2.493012694769904E+05, -2.727571872192479E+05, -1.408804406348453E+05,  7.991708578844564E-01, -5.044444721080285E-01, -2.958403738605500E-01,
2460371.416666667, A.D. 2024-Mar-01 22:00:00.0000, -2.464137890662563E+05, -2.745615217296688E+05, -1.419394414841700E+05,  8.049751039532358E-01, -4.979550659557141E-01, -2.924885218109612E-01,
2460371.458333333, A.D. 2024-Mar-01 23:00:00.0000, -2.435055198035435E+05, -2.763424025339895E+05, -1.429863227456606E+05,  8.107201208471339E-01, -4.914146931775795E-01, -2.891072979940726E-01,
2460371.500000000, A.D. 2024-Mar-02 00:00:00.0000, -2.405766759856541E+05, -2.780996467793466E+05, -1.440209789901497E+05,  8.164053131662820E-01, -4.848237028908405E-01, -2.856968746158278E-01,
2460371.541666667, A.D. 2024-Mar-02 01:00:00.0000, -2.376274740524995E+05, -2.798330728782571E+05, -1.450433054130822E+05,  8.220300856981546E-01, -4.781824489757980E-01, -2.822574264815934E-01,
2460371.583333333, A.D. 2024-Mar-02 02:00:00.0000, -2.346581325863831E+05, -2.815425005258555E+05, -1.460531978439227E+05,  8.275938434415447E-01, -4.714912901255102E-01, -2.787891310238169E-01,
2460371.625000000, A.D. 2024-Mar-02 03:00:00.0000, -2.316688723111945E+05, -2.832277507173093E+05, -1.470505527556633E+05,  8.330959916318779E-01, -4.647505898961771E-01, -2.752921683301075E-01,
2460371.666666667, A.D. 2024-Mar-02 04:00:00.0000, -2.286599160915103E+05, -2.848886457654189E+05, -1.480352672744334E+05,  8.385359357679154E-01, -4.579607167582205E-01, -2.717667211717331E-01,
2460371.708333333, A.D. 2024-Mar-02 05:00:00.0000, -2.256314889315953E+05, -2.865250093184011E+05, -1.490072391892131E+05,  8.439130816398746E-01, -4.511220441480469E-01, -2.682129750325272E-01,
2460371.750000000, A.D. 2024-Mar-02 06:00:00.0000, -2.225838179743007E+05, -2.881366663778612E+05, -1.499663669616506E+05,  8.492268353590110E-01, -4.442349505204782E-01, -2.646311181381987E-01,
2460371.791666667, A.D. 2024-Mar-02 07:00:00.0000, -2.195171324998531E+05, -2.897234433169543E+05, -1.509125497359866E+05,  8.544766033886971E-01, -4.372998194018349E-01, -2.610213414860370E-01,
2460371.833333333, A.D. 2024-Mar-02 08:00:00.0000, -2.164316639245285E+05, -2.912851678987397E+05, -1.518456873490861E+05,  8.596617925770367E-01, -4.303170394436501E-01, -2.573838388750025E-01,
2460371.875000000, A.D. 2024-Mar-02 09:00:00.0000, -2.133276457992058E+05, -2.928216692947290E+05, -1.527656803405788E+05,  8.647818101910604E-01, -4.232870044770042E-01, -2.537188069361972E-01,
2460371.916666667, A.D. 2024-Mar-02 10:00:00.0000, -2.102053138077955E+05, -2.943327781036311E+05, -1.536724299631105E+05,  8.698360639525285E-01, -4.162101135674526E-01, -2.500264451637024E-01,
2460371.958333333, A.D. 2024-Mar-02 11:00:00.0000, -2.070649057655352E+05, -2.958183263702960E+05, -1.545658381927059E+05,  8.748239620753948E-01, -4.090867710705335E-01, -2.463069559457765E-01,
2460372.000000000, A.D. 2024-Mar-02 12:00:00.0000, -2.039066616171475E+05, -2.972781476048599E+05, -1.554458077392441E+05,  8.797449133049616E-01, -4.019173866878295E-01, -2.425605445964011E-01,
2460372.041666667, A.D. 2024-Mar-02 13:00:00.0000, -2.007308234348549E+05, -2.987120768020922E+05, -1.563122420570486E+05,  8.845983269587682E-01, -3.947023755235646E-01, -2.387874193871654E-01,
2460372.083333333, A.D. 2024-Mar-02 14:00:00.0000, -1.975376354162428E+05, -3.001199504609478E+05, -1.571650453555926E+05,  8.893836129692552E-01, -3.874421581417108E-01, -2.349877915794762E-01,
2460372.125000000, A.D. 2024-Mar-02 15:00:00.0000, -1.943273438819663E+05, -3.015016066043259E+05, -1.580041226103210E+05,  8.941001819282389E-01, -3.801371606235815E-01, -2.311618754570835E-01,
2460372.166666667, A.D. 2024-Mar-02 16:00:00.0000, -1.911001972732944E+05, -3.028568847990367E+05, -1.588293795735892E+05,  8.987474451332440E-01, -3.727878146258858E-01, -2.273098883589060E-01,
2460372.208333333, A.D. 2024-Mar-02 17:00:00.0000, -1.878564461494822E+05, -3.041856261759778E+05, -1.596407227857219E+05,  9.033248146357242E-01, -3.653945574392167E-01, -2.234320507121469E-01,
2460372.250000000, A.D. 2024-Mar-02 18:00:00.0000, -1.845963431849677E+05, -3.054876734505223E+05, -1.604380595861908E+05,  9.078317032912220E-01, -3.579578320469463E-01, -2.195285860656825E-01,
2460372.291666667, A.D. 2024-Mar-02 19:00:00.0000, -1.813201431663840E+05, -3.067628709431192E+05, -1.612212981249127E+05,  9.122675248114982E-01, -3.504780871844985E-01, -2.155997211237111E-01,
2460372.333333333, A.D. 2024-Mar-02 20:00:00.0000, -1.780281029893794E+05, -3.080110646001081E+05, -1.619903473736701E+05,  9.166316938186785E-01, -3.429557773989690E-01, -2.116456857796478E-01,
2460372.375000000, A.D. 2024-Mar-02 21:00:00.0000, -1.747204816552398E+05, -3.092321020147492E+05, -1.627451171376534E+05,  9.209236259014516E-01, -3.353913631090613E-01, -2.076667131502450E-01,
2460372.416666667, A.D. 2024-Mar-02 22:00:00.0000, -1.713975402673053E+05, -3.104258324484691E+05, -1.634855180671270E+05,  9.251427376733621E-01, -3.277853106653054E-01, -2.036630396099284E-01,
2460372.458333333, A.D. 2024-Mar-02 23:00:00.0000, -1.680595420271720E+05, -3.115921068523240E+05, -1.642114616692187E+05,  9.292884468332380E-01, -3.201380924105275E-01, -1.996349048253248E-01,
2460372.500000000, A.D. 2024-Mar-03 00:00:00.0000, -1.647067522306729E+05, -3.127307778886819E+05, -1.649228603198340E+05,  9.333601722277907E-01, -3.124501867405318E-01, -1.955825517899682E-01,
2460372.541666667, A.D. 2024-Mar-03 01:00:00.0000, -1.613394382636261E+05, -3.138416999531181E+05, -1.656196272756940E+05,  9.373573339180871E-01, -3.047220781632397E-01, -1.915062268582747E-01,
2460372.583333333, A.D. 2024-Mar-03 02:00:00.0000, -1.579578695973600E+05, -3.149247291965456E+05, -1.663016766865058E+05,  9.412793532388690E-01, -2.969542573673757E-01, -1.874061797845015E-01,
2460372.625000000, A.D. 2024-Mar-03 03:00:00.0000, -1.545623177839795E+05, -3.159797235475524E+05, -1.669689236072534E+05,  9.451256528792895E-01, -2.891472212724923E-01, -1.832826637521738E-01,
2460372.666666667, A.D. 2024-Mar-03 04:00:00.0000, -1.511530564513741E+05, -3.170065427349549E+05, -1.676212840106121E+05,  9.488956569487434E-01, -2.813014730957377E-01, -1.791359354121816E-01,
2460372.708333333, A.D. 2024-Mar-03 05:00:00.0000, -1.477303612979720E+05, -3.180050483105778E+05, -1.682586747994946E+05,  9.525887910510215E-01, -2.734175224129449E-01, -1.749662549180290E-01,
2460372.750000000, A.D. 2024-Mar-03 06:00:00.0000, -1.442945100872236E+05, -3.189751036722563E+05, -1.688810138197238E+05,  9.562044823608333E-01, -2.654958852197241E-01, -1.707738859611488E-01,
2460372.791666667, A.D. 2024-Mar-03 07:00:00.0000, -1.408457826418047E+05, -3.199165740870573E+05, -1.694882198728329E+05,  9.597421597027492E-01, -2.575370839925086E-01, -1.665590958062612E-01,
2460372.833333333, A.D. 2024-Mar-03 08:00:00.0000, -1.373844608375309E+05, -3.208293267147194E+05, -1.700802127289935E+05,  9.632012536325921E-01, -2.495416477495042E-01, -1.623221553267483E-01,
2460372.875000000, A.D. 2024-Mar-03 09:00:00.0000, -1.339108285969754E+05, -3.217132306313132E+05, -1.706569131400697E+05,  9.665811965213282E-01, -2.415101121114956E-01, -1.580633390400187E-01,
2460372.916666667, A.D. 2024-Mar-03 10:00:00.0000, -1.304251718827793E+05, -3.225681568531200E+05, -1.712182428528005E+05,  9.698814226414871E-01, -2.334430193624535E-01, -1.537829251428373E-01,
2460372.958333333, A.D. 2024-Mar-03 11:00:00.0000, -1.269277786906466E+05, -3.233939783607273E+05, -1.717641246221092E+05,  9.731013682561538E-01, -2.253409185098939E-01, -1.494811955465901E-01,
2460373.000000000, A.D. 2024-Mar-03 12:00:00.0000, -1.234189390420143E+05, -3.241905701233426E+05, -1.722944822245391E+05,  9.762404717105672E-01, -2.172043653449345E-01, -1.451584359124581E-01,
2460373.041666667, A.D. 2024-Mar-03 13:00:00.0000, -1.198989449763878E+05, -3.249578091233211E+05, -1.728092404718159E+05,  9.792981735263575E-01, -2.090339225019943E-01, -1.408149356864714E-01,
2460373.083333333, A.D. 2024-Mar-03 14:00:00.0000, -1.163680905433319E+05, -3.256955743809093E+05, -1.733083252245362E+05,  9.822739164984610E-01, -2.008301595180796E-01, -1.364509881344122E-01,
2460373.125000000, A.D. 2024-Mar-03 15:00:00.0000, -1.128266717941088E+05, -3.264037469791995E+05, -1.737916634059811E+05,  9.851671457947395E-01, -1.925936528915991E-01, -1.320668903765401E-01,
2460373.166666667, A.D. 2024-Mar-03 16:00:00.0000, -1.092749867729522E+05, -3.270822100892963E+05, -1.742591830160545E+05,  9.879773090583401E-01, -1.843249861406517E-01, -1.276629434221045E-01,
2460373.208333333, A.D. 2024-Mar-03 17:00:00.0000, -1.057133355079673E+05, -3.277308489956920E+05, -1.747108131453452E+05,  9.907038565128231E-01, -1.760247498607237E-01, -1.232394522036164E-01,
2460373.250000000, A.D. 2024-Mar-03 18:00:00.0000, -1.021420200016484E+05, -3.283495511218471E+05, -1.751464839893118E+05,  9.933462410700867E-01, -1.676935417817374E-01, -1.187967256108444E-01,
2460373.291666667, A.D. 2024-Mar-03 19:00:00.0000, -9.856134422100258E+04, -3.289382060559766E+05, -1.755661268625900E+05,  9.959039184411190E-01, -1.593319668243864E-01, -1.143350765245032E-01,
2460373.333333333, A.D. 2024-Mar-03 20:00:00.0000, -9.497161408726861E+04, -3.294967055770370E+05, -1.759696742134196E+05,  9.983763472495981E-01, -1.509406371556946E-01, -1.098548218496001E-01,
2460373.375000000, A.D. 2024-Mar-03 21:00:00.0000, -9.137313746522306E+04, -3.300249436809115E+05, -1.763570596381919E+05,  1.000762989148370E+00, -1.425201722437327E-01, -1.053562825484041E-01,
2460373.416666667, A.D. 2024-Mar-03 22:00:00.0000, -8.776622415206113E+04, -3.305228166067911E+05, -1.767282178961142E+05,  1.003063308938828E+00, -1.340711989114260E-01, -1.008397836730035E-01,
2460373.458333333, A.D. 2024-Mar-03 23:00:00.0000, -8.415118586584262E+04, -3.309902228637476E+05, -1.770830849239912E+05,  1.005276774693208E+00, -1.255943513893843E-01, -9.630565439741334E-02,
2460373.500000000, A.D. 2024-Mar-04 00:00:00.0000, -8.052833623349231E+04, -3.314270632574947E+05, -1.774215978511210E+05,  1.007402857879832E+00, -1.170902713676845E-01, -9.175422804919690E-02,
2460373.541666667, A.D. 2024-Mar-04 01:00:00.0000, -7.689799077834420E+04, -3.318332409173333E+05, -1.777436950143043E+05,  1.009441033491308E+00, -1.085596080465347E-01, -8.718584214056259E-02,
2460373.583333333, A.D. 2024-Mar-04 02:00:00.0000, -7.326046690721893E+04, -3.322086613232779E+05, -1.780493159729637E+05,  1.011390780175710E+00, -1.000030181857459E-01, -8.260083839889688E-02,
2460373.625000000, A.D. 2024-Mar-04 03:00:00.0000, -6.961608389702339E+04, -3.325532323333580E+05, -1.783384015243727E+05,  1.013251580370752E+00, -9.142116615293841E-02, -7.799956279669366E-02,
2460373.666666667, A.D. 2024-Mar-04 04:00:00.0000, -6.596516288086200E+04, -3.328668642110913E+05, -1.786108937189913E+05,  1.015022920440961E+00, -8.281472397040575E-02, -7.338236558083905E-02,
2460373.708333333, A.D. 2024-Mar-04 05:00:00.0000, -6.230802683364881E+04, -3.331494696531224E+05, -1.788667358759050E+05,  1.016704290817883E+00, -7.418437136055950E-02, -6.874960130121018E-02,
2460373.750000000, A.D. 2024-Mar-04 06:00:00.0000, -5.864500055720930E+04, -3.334009638170229E+05, -1.791058725983661E+05,  1.018295186143303E+00, -6.553079578987647E-02, -6.410162883854534E-02,
2460373.791666667, A.D. 2024-Mar-04 07:00:00.0000, -5.497641066486111E+04, -3.336212643492469E+05, -1.793282497894340E+05,  1.019795105415513E+00, -5.685469251126709E-02, -5.943881143154189E-02,
2460373.833333333, A.D. 2024-Mar-04 08:00:00.0000, -5.130258556546284E+04, -3.338102914132359E+05, -1.795338146677112E+05,  1.021203552138613E+00, -4.815676460478396E-02, -5.476151670313861E-02,
2460373.875000000, A.D. 2024-Mar-04 09:00:00.0000, -4.762385544691984E+04, -3.339679677176672E+05, -1.797225157831726E+05,  1.022520034474862E+00, -3.943772301658792E-02, -5.007011668593637E-02,
2460373.916666667, A.D. 2024-Mar-04 10:00:00.0000, -4.394055225913595E+04, -3.340942185448391E+05, -1.798943030330851E+05,  1.023744065400075E+00, -3.069828659608585E-02, -4.536498784671217E-02,
2460373.958333333, A.D. 2024-Mar-04 11:00:00.0000, -4.025300969640048E+04, -3.341889717791867E+05, -1.800491276780127E+05,  1.024875162862069E+00, -2.193918213115580E-02, -4.064651110997948E-02,
2460374.000000000, A.D. 2024-Mar-04 12:00:00.0000, -3.656156317919926E+04, -3.342521579359214E+05, -1.801869423579057E+05,  1.025912849942143E+00, -1.316114438137148E-02, -3.591507188054766E-02,
2460374.041666667, A.D. 2024-Mar-04 13:00:00.0000, -3.286654983543880E+04, -3.342837101897845E+05, -1.803077011082685E+05,  1.026856655019603E+00, -4.364916109137780E-03, -3.117106006503224E-02,
2460374.083333333, A.D. 2024-Mar-04 14:00:00.0000, -2.916830848107285E+04, -3.342835644039109E+05, -1.804113593764035E+05,  1.027706111939309E+00,  4.448751891352040E-03, -2.641487009226710E-02,
2460374.125000000, A.D. 2024-Mar-04 15:00:00.0000, -2.546717960012027E+04, -3.342516591587927E+05, -1.804978740377261E+05,  1.028460760182240E+00,  1.327910076742882E-02, -2.164690093256890E-02,
2460374.166666667, A.D. 2024-Mar-04 16:00:00.0000, -2.176350532406349E+04, -3.341879357813331E+05, -1.805672034121465E+05,  1.029120145039063E+00,  2.212536358362116E-02, -1.686755611580348E-02,
2460374.208333333, A.D. 2024-Mar-04 17:00:00.0000, -1.805762941061668E+04, -3.340923383739857E+05, -1.806193072805152E+05,  1.029683817786683E+00,  3.098676529978387E-02, -1.207724374820305E-02,
2460374.250000000, A.D. 2024-Mar-04 18:00:00.0000, -1.434989722185313E+04, -3.339648138439660E+05, -1.806541469011260E+05,  1.030151335867762E+00,  3.986252275177538E-02, -7.276376527882553E-03,
2460374.291666667, A.D. 2024-Mar-04 19:00:00.0000, -1.064065570168093E+04, -3.338053119325294E+05, -1.806716850262729E+05,  1.030522263073175E+00,  4.875184463477877E-02, -2.465371759002824E-03,
2460374.333333333, A.D. 2024-Mar-04 20:00:00.0000, -6.930253352656575E+03, -3.336137852443031E+05, -1.806718859188549E+05,  1.030796169727388E+00,  5.765393148936348E-02,  2.355348635472360E-03,
2460374.375000000, A.D. 2024-Mar-04 21:00:00.0000, -3.219040212126097E+03, -3.333901892766634E+05, -1.806547153690249E+05,  1.030972632876719E+00,  6.656797569038372E-02,  7.185358102478809E-03,
2460374.416666667, A.D. 2024-Mar-04 22:00:00.0000,  4.926321723168205E+02, -3.331344824491483E+05, -1.806201407108757E+05,  1.031051236480452E+00,  7.549316143881232E-02,  1.202422544906815E-02,
2460374.458333333, A.D. 2024-Mar-04 23:00:00.0000,  4.204410768065727E+03, -3.328466261328934E+05, -1.805681308391591E+05,  1.031031571604768E+00,  8.442866475660774E-02,  1.687151483419217E-02,
2460374.500000000, A.D. 2024-Mar-05 00:00:00.0000,  7.915941083439492E+03, -3.325265846800811E+05, -1.804986562260317E+05,  1.030913236619458E+00,  9.337365348471413E-02,  2.172678576211031E-02,
2460374.541666667, A.D. 2024-Mar-05 01:00:00.0000,  1.162686719433349E+04, -3.321743254533907E+05, -1.804116889378205E+05,  1.030695837397365E+00,  1.023272872842938E-01,  2.658959307747564E-02,
2460374.583333333, A.D. 2024-Mar-05 02:00:00.0000,  1.533683177159362E+04, -3.317898188554386E+05, -1.803072026518042E+05,  1.030378987516513E+00,  1.112887176412923E-01,  3.145948696215516E-02,
2460374.625000000, A.D. 2024-Mar-05 03:00:00.0000,  1.904547610912277E+04, -3.313730383581957E+05, -1.801851726730020E+05,  1.029962308464882E+00,  1.202570878744373E-01,  3.633601293384037E-02,
2460374.666666667, A.D. 2024-Mar-05 04:00:00.0000,  2.275244015272910E+04, -3.309239605323700E+05, -1.800455759509648E+05,  1.029445429847750E+00,  1.292315331467718E-01,  4.121871184650469E-02,
2460374.708333333, A.D. 2024-Mar-05 05:00:00.0000,  2.645736252972535E+04, -3.304425650767401E+05, -1.798883910965606E+05,  1.028827989597573E+00,  1.382111804808230E-01,  4.610711989276401E-02,
2460374.750000000, A.D. 2024-Mar-05 06:00:00.0000,  3.015988057928817E+04, -3.299288348474289E+05, -1.797135983987479E+05,  1.028109634186316E+00,  1.471951487775076E-01,  5.100076860819742E-02,
2460374.791666667, A.D. 2024-Mar-05 07:00:00.0000,  3.385963038358613E+04, -3.293827558871015E+05, -1.795211798413310E+05,  1.027290018840180E+00,  1.561825488388765E-01,  5.589918487768492E-02,
2460374.833333333, A.D. 2024-Mar-05 08:00:00.0000,  3.755624679968500E+04, -3.288043174540738E+05, -1.793111191196873E+05,  1.026368807756661E+00,  1.651724833947981E-01,  6.080189094381887E-02,
2460374.875000000, A.D. 2024-Mar-05 09:00:00.0000,  4.124936349223845E+04, -3.281935120513191E+05, -1.790834016574617E+05,  1.025345674323844E+00,  1.741640471336829E-01,  6.570840441744662E-02,
2460374.916666667, A.D. 2024-Mar-05 10:00:00.0000,  4.493861296697228E+04, -3.275503354553549E+05, -1.788380146232183E+05,  1.024220301341878E+00,  1.831563267373485E-01,  7.061823829040054E-02,
2460374.958333333, A.D. 2024-Mar-05 11:00:00.0000,  4.862362660496948E+04, -3.268747867449982E+05, -1.785749469470428E+05,  1.022992381246529E+00,  1.921484009201273E-01,  7.553090095047309E-02,
2460375.000000000, A.D. 2024-Mar-05 12:00:00.0000,  5.230403469776401E+04, -3.261668683299716E+05, -1.782941893370865E+05,  1.021661616334737E+00,  2.011393404723152E-01,  8.044589619869277E-02,
2460375.041666667, A.D. 2024-Mar-05 13:00:00.0000,  5.597946648324983E+04, -3.254265859793443E+05, -1.779957342960440E+05,  1.020227718992074E+00,  2.101282083080603E-01,  8.536272326895786E-02,
2460375.083333333, A.D. 2024-Mar-05 14:00:00.0000,  5.964955018241214E+04, -3.246539488497941E+05, -1.776795761375561E+05,  1.018690411922013E+00,  2.191140595177905E-01,  9.028087685008379E-02,
2460375.125000000, A.D. 2024-Mar-05 15:00:00.0000,  6.331391303688703E+04, -3.238489695136707E+05, -1.773457110025287E+05,  1.017049428376903E+00,  2.280959414252779E-01,  9.519984711031987E-02,
2460375.166666667, A.D. 2024-Mar-05 16:00:00.0000,  6.697218134735573E+04, -3.230116639868465E+05, -1.769941368753586E+05,  1.015304512390543E+00,  2.370728936494342E-01,  1.001191197243906E-01,
2460375.208333333, A.D. 2024-Mar-05 17:00:00.0000,  7.062398051277858E+04, -3.221420517563353E+05, -1.766248536000582E+05,  1.013455419012251E+00,  2.460439481709340E-01,  1.050381759031163E-01,
2460375.250000000, A.D. 2024-Mar-05 18:00:00.0000,  7.426893507047443E+04, -3.212401558076626E+05, -1.762378628962677E+05,  1.011501914542303E+00,  2.550081294037588E-01,  1.099564924256672E-01,
2460375.291666667, A.D. 2024-Mar-05 19:00:00.0000,  7.790666873704965E+04, -3.203060026519697E+05, -1.758331683751475E+05,  1.009443776768629E+00,  2.639644542717542E-01,  1.148735416745039E-01,
2460375.333333333, A.D. 2024-Mar-05 20:00:00.0000,  8.153680445018162E+04, -3.193396223528325E+05, -1.754107755551389E+05,  1.007280795204637E+00,  2.729119322902899E-01,  1.197887916730575E-01,
2460375.375000000, A.D. 2024-Mar-05 21:00:00.0000,  8.515896441125979E+04, -3.183410485527773E+05, -1.749706918775849E+05,  1.005012771328043E+00,  2.818495656531119E-01,  1.247017061262009E-01,
2460375.416666667, A.D. 2024-Mar-05 22:00:00.0000,  8.877277012888867E+04, -3.173103184994745E+05, -1.745129267222000E+05,  1.002639518820556E+00,  2.907763493244739E-01,  1.296117444635617E-01,
2460375.458333333, A.D. 2024-Mar-05 23:00:00.0000,  9.237784246325465E+04, -3.162474730715909E+05, -1.740374914223783E+05,  1.000160863808299E+00,  2.996912711366306E-01,  1.345183618857269E-01,
2460375.500000000, A.D. 2024-Mar-06 00:00:00.0000,  9.597380167135948E+04, -3.151525568042811E+05, -1.735443992803310E+05,  9.975766451028159E-01,  3.085933118927769E-01,  1.394210094133876E-01,
2460375.541666667, A.D. 2024-Mar-06 01:00:00.0000,  9.956026745312240E+04, -3.140256179142987E+05, -1.730336655820409E+05,  9.948867144424963E-01,  3.174814454755115E-01,  1.443191339394722E-01,
2460375.583333333, A.D. 2024-Mar-06 02:00:00.0000,  1.031368589983516E+05, -3.128667083247067E+05, -1.725053076120238E+05,  9.920909367343007E-01,  3.263546389609017E-01,  1.492121782843118E-01,
2460375.625000000, A.D. 2024-Mar-06 03:00:00.0000,  1.067031950345866E+05, -3.116758836891674E+05, -1.719593446678860E+05,  9.891891902955983E-01,  3.352118527382248E-01,  1.540995812538857E-01,
2460375.666666667, A.D. 2024-Mar-06 04:00:00.0000,  1.102588938758110E+05, -3.104532034157904E+05, -1.713957980746669E+05,  9.861813670959656E-01,  3.440520406354547E-01,  1.589807777011870E-01,
2460375.708333333, A.D. 2024-Mar-06 05:00:00.0000,  1.138035734720351E+05, -3.091987306905189E+05, -1.708146911989539E+05,  9.830673729987802E-01,  3.528741500505648E-01,  1.638551985907518E-01,
2460375.750000000, A.D. 2024-Mar-06 06:00:00.0000,  1.173368514597482E+05, -3.079125325000327E+05, -1.702160494627602E+05,  9.798471280024351E-01,  3.616771220887065E-01,  1.687222710663908E-01,
2460375.791666667, A.D. 2024-Mar-06 07:00:00.0000,  1.208583452132379E+05, -3.065946796541460E+05, -1.695999003571527E+05,  9.765205664809957E-01,  3.704598917053304E-01,  1.735814185221625E-01,
2460375.833333333, A.D. 2024-Mar-06 08:00:00.0000,  1.243676718967747E+05, -3.052452468076804E+05, -1.689662734556183E+05,  9.730876374241202E-01,  3.792213878553005E-01,  1.784320606766204E-01,
